ITEM_ID,CATEGORY_L1,CATEGORY_L2,PRODUCT_DESCRIPTION,PRICE,GENDER
716808c3-e65e-4fe2-8aae-6d8370ff8693,seasonal,halloween,A must-have for that fanciful day loved by all,48.99,ANY
ba461048-048b-473b-a7d6-5ff9e02da8d5,floral,arrangement,Mixed arrangement grown sustainably on our organic farms,111.99,ANY
6eb26fcd-fe7b-4a47-bad7-22a4a46c7377,housewares,bowls,Superb ceramic bowl for every occasion,51.99,ANY
7d82f4d2-d9b7-428f-b19c-f8e3c7d45d2f,instruments,keys,This upright piano is perfect for amateur and professional musicians,239.99,ANY
635be5a7-3345-46f9-aa0d-419a6652b0f2,instruments,wind,This saxophone will delight the most demanding musician,390.99,ANY
48c9f12f-a9c3-4c71-a537-1c478a0e16e0,electronics,television,This LED television delivers a sharp picture,493.99,ANY
553b81ed-f39e-417e-a541-b6ef9d806e20,furniture,chairs,Groovy gray armchair for any room,239.99,ANY
139fe0ab-605f-4710-9268-2f9baef56947,footwear,formal,Pair of saddle brown formal shoes for men,9.99,M
1a3fa9d4-e320-4873-be58-f3f6af5f99f4,accessories,backpack,Rust leather backpack for women,135.99,F
fee00f2f-e2cf-466f-86e9-f67d0c1ec26c,footwear,sneaker,An all-around ultrachic pair of pink and green sneakers,68.99,F
f6139c12-bb79-491b-84c3-e84cf454eb52,groceries,fruits,This yummy fruit is everyone's favorite,2.99,ANY
97e3083a-c6fc-4c52-a4dc-f29ba90d9214,groceries,dairy,This cheese is made sustainably by our dairy farmers,4.99,ANY
18ecf2a3-198d-4994-afba-dee116bd0a41,seasonal,christmas,A must-have for the holidays,89.99,ANY
c15d7a38-9df9-44ee-8733-6bda17f89e8c,accessories,handbag,Linen hue handbag for those dressy occasions,127.99,F
e3ba411e-c199-4933-a31f-5eb4260baa4a,books,cooking,Learn to cook Italian cuisine with these easy recipes,25.99,ANY
b9ce61f9-58cc-4ccb-aa32-03e223025857,housewares,kitchen,Outstanding for every kitchen,64.99,ANY
6c85503d-9803-411c-b421-a4c768734b09,furniture,sofas,Enjoy this soft sienna sofa,738.99,ANY
546bdb90-945a-48e8-84c7-557f8c48a032,furniture,sofas,This rich yellow sofa will be the highlight of any room,515.99,ANY
aa67955f-aea0-48e5-b819-5eae313d949f,floral,plant,Drought-resistant indoor plant delivered fresh and vibrant from our growers,118.99,ANY
69ff0879-e2ad-4f83-9fa0-39df003e3f35,homedecor,decorative,This rattan basket is a must-have for your home decor,32.99,ANY
a051511e-d3ac-46d3-ac9c-e82fa8e60a3e,electronics,camera,This video camera is perfect for capturing those special moments,825.99,ANY
da1f2a8f-5372-4102-b357-9e40900ebb08,accessories,backpack,This red backpack for women is first-class for the season,148.99,F
d892b64c-e2cd-412e-9cbc-9ae8fff7aca9,tools,hammer,Essential hammer for every craftperson,22.99,ANY
d51e4f8e-c010-4ddd-a88b-b70820806e17,outdoors,pet,Your dog will love this accessory,43.99,ANY
8f4b6800-6af3-4270-a851-b5a3e0666dc2,seasonal,valentine,A must-have for that special day,40.99,ANY
2255952b-b517-4428-bae7-06ee5a96bdcf,housewares,bowls,Stylish aluminum bowl for every occasion,40.99,ANY
65921948-81ea-4075-8649-4c9de10f5525,accessories,belt,Cool belt for all occasions,58.99,M
23226ca8-a535-4dd6-a7a8-a68c0200d2a3,footwear,formal,Pair of brown formal shoes for men,9.99,M
d075a8b0-003f-4493-8063-857020a617b7,homedecor,lighting,This hanging lamp is a must-have for the lighting of your home,49.99,ANY
d06df410-174c-4ef7-abcd-478f206f335f,apparel,socks,These socks are very snug for the office,12.99,F
2cb36a55-d238-45cf-a3ac-8e2cdf187c43,apparel,socks,Voguish and colorful socks,12.99,F
0dcd0570-c2df-43c8-9784-feab4ec2dc6b,furniture,sofas,This posh cadet blue sofa will be the highlight of any room,915.99,ANY
a0209299-172b-4073-9588-2c56e7f13b87,homedecor,clock,This alarm clock will keep you on time,92.99,ANY
c58c7775-92ed-4b17-9b81-a9c27b6e7ae3,seasonal,easter,A must-have for April,48.99,ANY
94919e8d-b57e-41a1-9f38-967a2eca2b82,footwear,formal,Pair of beige heels for women,9.99,F
0bb3928f-adff-452e-97d8-b199b14d134f,footwear,sandals,Hip pair of sandals for men,9.99,M
58005aec-ba76-4bf6-8a5d-2bbfe2c565b0,tools,saw,This saw is a must-have for your toolbox,8.99,ANY
f3d4fa81-45cc-43f8-ac18-7c721765ff1a,instruments,percussion,This acoustic drum is perfect for amateur and professional musicians,98.99,ANY
d3f11485-7716-4421-b3fb-247bb2764e35,seasonal,halloween,A must-have for that fanciful day loved by all,34.99,ANY
30af0c6d-23d3-4388-a04f-1ed90c2b10e2,furniture,dressers,Unrivaled dark olive green dresser with three drawers is a must-have,232.99,ANY
d3eafff1-ac2f-4cc9-b9f2-90d400bff145,furniture,chairs,Fashionable goldenrod armchair for any room,200.99,ANY
9dab47f8-83a3-45e8-b2d1-377365203bf4,tools,plier,This plier is a must-have for your toolbox,15.99,ANY
5e674500-b9b8-4e32-8e81-66f077898277,furniture,sofas,This sumptuous pale gray sofa will be the highlight of any room,952.99,ANY
1a7ce92a-1c3b-4714-88ab-cf07f4fdd598,seasonal,halloween,A must-have for that fanciful day loved by all,43.99,ANY
3d3f666f-013d-4bed-b694-f5b0623e8335,electronics,headphones,This faultless pair of headphones is unequaled in clarity,146.99,ANY
4c9aa047-b0f7-4fe8-82c7-597e7bd7656a,homedecor,lighting,This taper candle is a must-have for the lighting of your home,57.99,ANY
47a6ceba-b467-43cb-aac8-b9eb95e3740a,footwear,sneaker,This swell pair of white sneakers is perfect for exploring in the city,189.99,M
6b985b88-1471-4b1d-a4db-2f26810c9da2,furniture,sofas,This ritzy gray sofa will be the highlight of any room,564.99,ANY
aa94f33d-f5bd-401a-a203-6d757a2a2030,jewelry,necklace,Funky necklace for women for any occasion,169.99,F
42e45568-7020-4bd3-983d-5c30f454c089,footwear,sandals,This hip pair of sandals for men is perfect for the summer,9.99,M
ec8da233-2282-4339-be21-b30268001a6c,seasonal,christmas,A favorite for the holidays,107.99,ANY
8c84a139-aabd-47d6-a5aa-87510a8d5ae9,tools,set,Essential set for every craftperson,7.99,ANY
6b21b337-e764-4f23-8add-5b90921b6206,groceries,vegetables,Keep your pantry well stocked with this delicious and polyvalent veggie,3.99,ANY
ff52151d-6455-4b5c-b126-8d20903af426,homedecor,cushion,This dark gray square cushion is very comfy,19.99,ANY
4078d187-f4ac-407a-92d8-df4bc3c7d961,footwear,sneaker,This funky pair of brown sneakers is perfect for exploring in a new city,215.99,M
d5b5d128-a143-49ec-a33b-11b547adf0e4,housewares,kitchen,Unequaled for every kitchen,68.99,ANY
b4a323f8-0571-4bde-afe7-a27bc5394603,electronics,headphones,Accurate pair of headphones for listening to your music,105.99,ANY
1e58593d-6395-41ca-9fb0-a9607337ce18,beauty,grooming,Soft toothbrush for everyday use,83.99,ANY
5aea20a7-8515-4378-82f8-783b7b3c742d,tools,saw,This saw is a must-have for your toolbox,10.99,ANY
a4429ded-b32e-4ff4-85ef-36f287649c13,outdoors,camping,Be sure to bring this camping tent with you to the outdoors,101.99,ANY
69d5abcb-8040-4004-9329-8fe74a0ab650,housewares,bowls,Chic ceramic bowl for every occasion,60.99,ANY
fda46669-e13c-4268-abf6-75a8bad23b47,furniture,tables,This fashionable dark slate gray accent table will enhance any room,244.99,ANY
3bb4e8f3-b4c3-41f6-bed3-be9e814f9da5,housewares,kitchen,A must-have for your kitchen,69.99,ANY
c4a3ded4-0004-49dd-9f98-542bb6d71f2c,jewelry,earrings,Groovy earrings for men,103.99,M
9f4faccf-39f6-4ee8-9ec9-5f818c8e7452,furniture,sofas,This fancy peru-orange sofa will be the highlight of any room,974.99,ANY
4010d654-8125-4552-a97b-c182823f19d2,footwear,formal,Pair of brown formal shoes for men,9.99,M
30b51c7c-3034-456e-b384-561fc625b4c7,electronics,headphones,This accurate pair of headphones is unrivaled in clarity,102.99,ANY
28fd3ede-3381-419c-8c9d-3e6e907d7114,groceries,meat,Our pork is raised sustainably by our farmers,13.99,ANY
4b86c44c-547e-4e54-bd16-b96d91875e4a,electronics,keyboard,This keyboard is compatilble with all computers,37.99,ANY
fe00d7b6-7c1a-482d-8552-cb9654f98286,furniture,sofas,This rich rosy-brown sofa will be the highlight of any room,506.99,ANY
704532b6-1007-476b-86ee-0258f28edc49,accessories,watch,This ultracool watch for men is unparalleled everyday,145.99,M
0c47dade-1ec0-483a-9ab4-1b87604bdaf8,accessories,backpack,Pink backpack for women,106.99,F
210907af-2675-4546-8693-f6a8506841ff,jewelry,bracelet,A ravishing bracelet for women to adorn any wrist,65.99,F
92067f9f-5a9d-42c3-9aad-4e6d9c4f596a,floral,arrangement,Roses arrangement grown sustainably on our organic farms,65.99,ANY
f7427841-e365-41ee-b461-fb3780e7926a,homedecor,lighting,This jar candle is a must-have for the lighting of your home,46.99,ANY
296d144e-7f86-464b-9c5a-f545257f1700,accessories,backpack,This black backpack for women is first-class for the season,144.99,F
4743a2b1-89a1-42c2-bd95-fe6feb8befea,accessories,bag,Black bag for men,108.99,M
647094ec-04d2-438b-a36f-2942945a6dc0,beauty,bathing,This rich soap is a must-have in your bathroom,32.99,ANY
16842055-6a51-443b-843c-51bc85dee353,accessories,belt,Cool belt for women,25.99,F
f82ac712-2e45-4d60-a6e4-3f5ec21b623c,seasonal,easter,A must-have for April,21.99,ANY
a0927240-5732-43ef-a3dc-6ea716b15372,groceries,seafood,"Delish crab, always sourced sustainably",13.99,ANY
9c05f815-7ecf-4054-9132-7f47455d3a43,accessories,belt,Swell belt for women,25.99,F
7a60597a-5a5a-48bc-86bd-f32c818b4008,beauty,grooming,For the no-nonsense blow-them-away classic look.,24.0,F
2f3f075b-66ff-475f-95e3-71b462f328c5,beauty,grooming,"Perfect for trialling different shades, each palette contains 4 different shades.",145.0,F
d5999799-b6c1-45cf-8d5a-eaa8406a5409,accessories,backpack,This blue backpack is unequaled for the season,120.99,ANY
fe7064d5-c536-4a97-931e-f4509a91b84c,furniture,tables,Edgy dark slate gray accent table to enhance your room,344.99,ANY
22552eb1-57f1-4fa3-a93a-a9fa22851f9f,footwear,sneaker,Edgy pair of red sneakers for roving in the neighborhood,58.99,F
447bc9e4-c176-4665-892e-2a0f47b3a582,housewares,bowls,This classic ceramic bowl is a must-have,48.99,ANY
581a8199-60ea-46ac-97aa-658730eef96d,seasonal,valentine,A must-have for that special day,50.99,ANY
229465fa-a602-4ba5-8c9c-646ca57e646a,seasonal,christmas,A must-have for the holidays,76.99,ANY
3b145528-d5fc-4c2a-b2a5-e119128caa5f,electronics,headphones,Faultless pair of headphones for listening to your music,56.99,ANY
2fe4ccef-f506-4fbc-b7ab-1461b96a8039,groceries,vegetables,Keep your pantry well stocked with this yummy and polyvalent veggie,3.99,ANY
48df38ab-80a3-41c8-892c-97d8fb701f84,floral,bouquet,Wedding bouquet delivered fresh and vibrant from our growers,114.99,ANY
e66109bf-9ad5-430a-90e5-900c00119f39,housewares,kitchen,Definitive for every kitchen,52.99,ANY
73069c33-0ef4-4a1d-b9d7-ab9a46be2a0e,groceries,bakery,Bread made fresh daily in our kitchens,9.99,ANY
4dd0cf35-f0b7-4ef7-9749-9e5a004b31f6,outdoors,fishing,Definitive fishing reel for every pole,19.99,ANY
11ff6e47-b8e0-448e-92d5-df4137279634,furniture,tables,Increase your productivity with this outstanding tan worktable,139.99,ANY
2e22e921-bdf1-4c4a-ae6f-fb15bfa24110,groceries,seafood,"Delish shrimp, always sourced sustainably",24.99,ANY
7f9c0b7e-0fdb-437d-8a7d-e165e81cced4,accessories,glasses,Trendy glasses for men,150.99,M
34ef7f57-ed89-4708-809b-fe6ba43c5af0,footwear,sandals,Groovy pair of sandals for men,9.99,M
5b2336e4-d29e-4fb4-85eb-c871db892aae,seasonal,valentine,A must-have for that special day,20.99,ANY
382f9988-bdc2-42f8-a657-3ad75fd6640c,seasonal,valentine,Be sure to order early for that special day,54.99,ANY
cfe46492-c19b-4a3c-a022-540c49cc63bb,beauty,grooming,You will never look beyond this shade of blue.,29.0,F
62bc427f-3b4f-446a-9df4-e20168f0a110,apparel,jacket,Well-insulated casual coat for women for the outdoors,151.99,F
7c6e7bc3-94cc-4147-bd01-e7ecf04cf834,apparel,scarf,Sassy scarf for women for every occasion,97.99,F
589823cc-89f2-4bd5-8cab-e89478f530ea,books,cooking,Learn to cook Thai cuisine with these easy recipes,47.99,ANY
523e5820-3024-4915-8d92-e191f68dee7f,electronics,keyboard,This keyboard is compatilble with all computers,24.99,ANY
b7e41a09-36da-4ed1-9f91-a517437bec7f,footwear,sandals,Dapper pair of sandals for men,9.99,M
bdc9a89f-de9e-4f99-b5f8-1c381df80970,outdoors,fishing,Unsurpassed fishing net,45.99,ANY
6f3a269d-f83f-4659-a28e-7ddbbcea4eab,homedecor,decorative,This easter basket will delight everyone,18.99,ANY
8ef855f7-8746-423d-b960-5cea2c6f4ecb,seasonal,christmas,A must-have for the holidays,96.99,ANY
bd86408e-b36c-44b1-ba32-d3f9da0a1af0,homedecor,lighting,This taper candle will enhance your home,21.99,ANY
f168b545-8c75-4434-b4f0-0640f7830070,groceries,vegetables,Keep your pantry well stocked with this flavorful and polyvalent veggie,3.99,ANY
2c1282f1-cbcc-45ef-9196-351b8798eb00,outdoors,fishing,This trustworthy fishing net is sure to bring success,18.99,ANY
0121f086-4d27-4bbb-bd44-a90b34d86983,furniture,dressers,Definitive sienna dresser with two drawers is a must-have,200.99,ANY
328a7f6b-238d-4165-9949-5e0aa70b7200,furniture,chairs,Unparalleled light gray chair for any dining room,120.99,ANY
0710ba08-bff3-40cf-b98c-6f21acff13d2,instruments,strings,This acoustic bass is perfect for amateur and professional musicians,432.99,ANY
8c700253-c812-486a-9cac-e605377f0eb6,outdoors,pet,Your dog will love this accessory,46.99,ANY
1edd4314-82f8-4459-9049-b55377cc1ded,accessories,belt,This spiffy belt for women is perfect for all occasions,92.99,F
08f37e68-f9de-4e33-8714-909903a4a43e,groceries,fruits,Make sure to have your fresh dose of vitamin C every day,3.99,ANY
387d4f49-2c5c-4955-9c56-c9f80416e43d,seasonal,christmas,A favorite for the holidays,93.99,ANY
0a10f3b7-b91b-4b68-96a6-bfb6cc348095,homedecor,decorative,This rattan basket is a must-have for your home decor,54.99,ANY
133a1dbe-fbdd-4127-b456-f9ed790c5192,electronics,television,This LED television delivers a sharp picture,648.99,ANY
247aedf8-bd1c-40fb-8d16-518e9d6f6813,housewares,kitchen,Definitive for every kitchen,50.99,ANY
80cfb14b-83e4-4ccc-8062-f282c7646c15,footwear,formal,Pair of white formal shoes for women,9.99,F
020741e4-2cbe-4455-97e8-27e2d2f6df61,tools,wrench,This wrench is a must-have for your toolbox,25.99,ANY
8bc9e7d5-123c-46e4-a4f5-abeb79a77b3f,beauty,grooming,For those looking for a blush brush and something that is rose pink.,22.0,F
6e6c3d03-f39a-4532-a876-e0c6973d8a27,instruments,keys,This keyboard is perfect for amateur and professional musicians,231.99,ANY
6e6edeb5-1400-416c-bd4c-e3b5f427993c,footwear,boot,Unparalleled pair of peru-orange boots,186.99,M
191c57f9-3595-450c-9c14-d67a1771549a,housewares,consumable,Make sure to be well-stocked on sponge,30.99,ANY
e8b08d94-751c-4334-8ced-799bf907149e,seasonal,christmas,A must-have for the holidays,137.99,ANY
89b22997-f0a4-4846-9683-2d10f65bb45a,tools,hammer,This hammer is a must-have for your toolbox,16.99,ANY
1dddc877-52ac-480c-b786-2dbd2be70c04,books,travel,Plan your next trip with this essential reference book on Iceland,12.99,ANY
3ef07621-8af8-42c5-891b-94f403787fd7,furniture,tables,Increase your productivity with this outstanding gray worktable,222.99,ANY
cf4ea7c0-c24a-42d1-a72f-d2b8598e1274,seasonal,christmas,A must-have for the holidays,146.99,ANY
084a7fbb-bd4b-40d1-80af-5d8d7fe1bd56,groceries,dairy,This cheese is fresh from our dairy farms,2.99,ANY
26764fc3-fd95-412b-b146-494b36689857,footwear,formal,Pair of dark green formal shoes for men,9.99,M
885f38a7-46dc-4a5d-aa24-39799a72377b,instruments,keys,This upright piano is perfect for amateur and professional musicians,304.99,ANY
8cc3233d-2321-44eb-8be4-97dfc32d69db,floral,plant,Drought-resistant indoor plant delivered fresh and vibrant from our growers,87.99,ANY
41675b9d-d2bd-41e2-bd56-870dd05df97b,instruments,strings,This electric guitar will delight the most demanding musician,345.99,ANY
d6c66a35-d63a-455e-a26e-62a72d1db254,housewares,kitchen,A must-have for your kitchen,65.99,ANY
966a08c6-ffab-4860-a3d1-f5dcd2e07f4f,furniture,tables,Increase your productivity with this ideal burlywood worktable,201.99,ANY
3225baba-d5ea-44a5-a8d5-d0e015059709,accessories,belt,Fashionable belt for women,60.99,F
77f436a6-b074-42e0-af6d-827b8626e854,accessories,watch,This swanky watch for women is perfect for all occasions,97.99,F
370d4c36-44ed-4abd-8ccb-41d85b4251c9,apparel,shirt,Supercool dressy shirt for men,206.99,M
63b4d4eb-639e-44e3-8622-ea05b0d9ae64,groceries,vegetables,Keep your pantry well stocked with this delish and polyvalent veggie,7.99,ANY
cc09417b-a314-4752-9790-dd789d2d24f4,housewares,bowls,Stylish ceramic bowl for every occasion,25.99,ANY
082f3607-e882-4670-bd78-f7698bec8c01,homedecor,decorative,This frame is a must-have for your home decor,19.99,ANY
b4891f1e-b0b0-453f-b991-911dc0fda074,seasonal,valentine,A must-have for that special day,23.99,ANY
18465f60-709e-4ab1-add2-2d8e677e16a0,outdoors,fishing,Take this foolproof fishing lure with you,106.99,ANY
66887b8c-748b-4e47-ae9e-cbe11cfe94c3,seasonal,christmas,A must-have for the holidays,136.99,ANY
2a49853d-f818-4a46-8008-6ee9ef256809,furniture,tables,Increase your productivity with this incomparable dark salmon worktable,238.99,ANY
e2ea5f0e-7c91-4d51-89e2-a06afc5e939b,apparel,jacket,Well-insulated casual jacket for men for all seasons,163.99,M
520c9c1d-7f45-4eee-bba4-17460fe645c8,housewares,kitchen,Unparalleled for every kitchen,51.99,ANY
2f11beab-a8ab-40c5-87af-9e7acce72e6b,homedecor,decorative,This glass vase is a must-have for your home decor,36.99,ANY
d0cb72b7-f819-432e-8492-9bc8b7692043,furniture,chairs,Increase your productivity with this soft sienna office chair,232.99,ANY
f320201f-f389-4fb3-a521-d9cdcbf537e7,floral,wreath,Christmas wreath grown sustainably on our organic farms,111.99,ANY
8f246cbe-1f37-4045-add2-247a8643cb06,tools,plier,Essential plier for every craftperson,13.99,ANY
e7f7550f-d507-40d1-ae9b-358fff97fc73,furniture,tables,Increase your productivity with this unsurpassed peru-orange worktable,162.99,ANY
e2a38514-a5f9-41d5-9545-8ccbdacdc128,tools,plier,This plier is a must-have for your toolbox,7.99,ANY
f1c73a48-b83e-45b7-b812-8b0b7f372208,footwear,boot,This pair of gray boots is sans pareil for the spring,237.99,F
8d23133d-113b-4798-a714-5418302835f0,electronics,camera,This camera is perfect for capturing those special moments,1840.99,ANY
ae44cb9e-05e7-4802-aa80-bc995c87907a,seasonal,easter,A must-have for April,51.99,ANY
b9c46eb0-8541-4c39-8180-4bf4c5b5d4dc,homedecor,cushion,This light gray square cushion is very soft,29.99,ANY
63469605-9669-4b98-bcbd-b99da8de810e,groceries,vegetables,This flavorful veggie is a must-have in every pantry,7.99,ANY
5cdf4255-a8a5-43d8-a996-0540dfcdd702,electronics,television,This LED television delivers a sharp picture,345.99,ANY
5e8a2b0f-899c-4061-a8d1-97cad4347803,jewelry,bracelet,This bracelet for men is sure to show a dashing personality,133.99,M
9984a34c-7dc6-4126-85a2-597c9c4ed9d3,footwear,formal,Pair of red formal shoes for women,9.99,F
82253f6d-9206-4991-99ff-f8f1773a2e80,furniture,tables,Edgy dark gray coffee table to enliven your day,230.99,ANY
